,Variable Name,Variable Id,Year,Value,Symbol
0,Total area of the country (excl. coastal water),4100,1962,128522.0,X
1,Total area of the country (excl. coastal water),4100,1967,128522.0,X
2,Total area of the country (excl. coastal water),4100,1972,128522.0,X
3,Total area of the country (excl. coastal water),4100,1977,128522.0,X
4,Total area of the country (excl. coastal water),4100,1982,128522.0,X
5,Total area of the country (excl. coastal water),4100,1987,128522.0,X
6,Total area of the country (excl. coastal water),4100,1992,128522.0,X
7,Total area of the country (excl. coastal water),4100,1997,128522.0,X
8,Total area of the country (excl. coastal water),4100,2002,128522.0,X
9,Total area of the country (excl. coastal water),4100,2007,128522.0,X
10,Total area of the country (excl. coastal water),4100,2012,128522.0,X
11,Total area of the country (excl. coastal water),4100,2017,128522.0,E
12,Total area of the country (excl. coastal water),4100,2018,128522.0,E
13,Cultivated area (arable land + permanent crops),4103,1962,2099.0,X
14,Cultivated area (arable land + permanent crops),4103,1967,2634.0,X
15,Cultivated area (arable land + permanent crops),4103,1972,3143.0,X
16,Cultivated area (arable land + permanent crops),4103,1977,3413.0,X
17,Cultivated area (arable land + permanent crops),4103,1982,3625.0,X
18,Cultivated area (arable land + permanent crops),4103,1987,3790.0,X
19,Cultivated area (arable land + permanent crops),4103,1992,4040.0,X
20,Cultivated area (arable land + permanent crops),4103,1997,4782.0,X
21,Cultivated area (arable land + permanent crops),4103,1999,5107.0,X
22,Cultivated area (arable land + permanent crops),4103,2007,5186.0,X
23,Cultivated area (arable land + permanent crops),4103,2012,5535.0,X
24,Total population,4104,1962,10749.466,X
25,Total population,4104,1967,12386.879,X
26,Total population,4104,1972,14221.961,X
27,Total population,4104,1977,16258.321,X
28,Total population,4104,1982,18426.415,X
29,Total population,4104,1987,20691.283,X
30,Total population,4104,1992,22966.818,X
31,Total population,4104,1997,25210.954,X
32,Total population,4104,2002,27100.968,X
33,Total population,4104,2007,28333.052,X
34,Total population,4104,2012,29506.788,X
35,Total population,4104,2017,31444.298,X
36,Total population,4104,2018,31989.26,X
37,Rural population,4105,1962,5483.655,X
38,Rural population,4105,1967,5637.937,X
39,Rural population,4105,1972,5692.671,X
40,Rural population,4105,1977,5987.825,X
41,Rural population,4105,1982,6267.804,X
42,Rural population,4105,1987,6608.601,X
43,Rural population,4105,1992,6890.116,X
44,Rural population,4105,1997,7001.754,X
45,Rural population,4105,2002,6956.188,X
46,Rural population,4105,2007,6845.868,X
47,Rural population,4105,2012,6995.686,X
48,Rural population,4105,2017,7166.47,X
49,Rural population,4105,2018,7191.715,X
50,Urban population,4106,1962,5167.012,X
51,Urban population,4106,1967,6644.145,X
52,Urban population,4106,1972,8379.805,X
53,Urban population,4106,1977,10073.498,X
54,Urban population,4106,1982,11957.926,X
55,Urban population,4106,1987,13843.109,X
56,Urban population,4106,1992,15846.94,X
57,Urban population,4106,1997,17825.652,X
58,Urban population,4106,2002,19645.279,X
59,Urban population,4106,2007,21446.856,X
60,Urban population,4106,2012,23163.28,X
61,Urban population,4106,2017,24999.015,X
62,Urban population,4106,2018,25360.1,X
63,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2007,0.4188,I
64,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2012,0.386,I
65,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2017,0.4059,I
66,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2018,0.4059,I
67,Gross Domestic Product (GDP),4112,1962,3199617471.0,X
68,Gross Domestic Product (GDP),4112,1967,6029751897.0,X
69,Gross Domestic Product (GDP),4112,1972,7208201034.0,X
70,Gross Domestic Product (GDP),4112,1975,13272483022.0,X
71,Gross Domestic Product (GDP),4112,1992,35884248340.0,X
72,Gross Domestic Product (GDP),4112,1997,58143884892.0,X
73,Gross Domestic Product (GDP),4112,2002,54796246268.0,X
74,Gross Domestic Product (GDP),4112,2007,102202188011.0,X
75,Gross Domestic Product (GDP),4112,2012,192649991136.0,X
76,Gross Domestic Product (GDP),4112,2013,201175541637.0,X
77,GDP per capita,4458,1972,512.219814,X
78,GDP per capita,4458,1977,710.502571,X
79,GDP per capita,4458,1982,1135.007889,X
80,GDP per capita,4458,1987,1730.359559,X
81,GDP per capita,4458,1992,1578.227557,X
82,GDP per capita,4458,1997,2341.923473,X
83,GDP per capita,4458,2002,2059.895654,X
84,GDP per capita,4458,2007,3612.31347,X
85,GDP per capita,4458,2012,6387.818174,X
86,GDP per capita,4458,2017,6550.996247,X
87,GDP per capita,4458,2018,6827.188847,X
88,"Agriculture, value added (% GDP)",4113,1962,19.95,X
89,"Agriculture, value added (% GDP)",4113,1967,18.7,X
90,"Agriculture, value added (% GDP)",4113,1969,18.02,X
91,"Agriculture, value added (% GDP)",4113,1975,16.514356,X
92,"Agriculture, value added (% GDP)",4113,1992,7.860041,X
93,"Agriculture, value added (% GDP)",4113,1997,8.048159,X
94,"Agriculture, value added (% GDP)",4113,2002,7.523963,X
95,"Agriculture, value added (% GDP)",4113,2007,6.705808,X
96,"Agriculture, value added (% GDP)",4113,2012,6.725234,X
97,"Agriculture, value added (% GDP)",4113,2013,6.66831,X
98,"Agriculture, value added to GDP",4548,1962,597146305.0,X
99,"Agriculture, value added to GDP",4548,1967,1044329785.0,X
100,"Agriculture, value added to GDP",4548,1969,1027413219.0,X
101,Number of people undernourished (3-year average),4473,1992,7000.0,X
102,Number of people undernourished (3-year average),4473,1997,6100.0,X
103,Number of people undernourished (3-year average),4473,2002,5800.0,X
104,Number of people undernourished (3-year average),4473,2005,6000.0,X
105,Number of people undernourished (3-year average),4473,2010,2800.0,X
106,Number of people undernourished (3-year average),4473,2017,2100.0,X
107,Prevalence of undernourishment (3-year average),4474,1992,31.6,X
108,Prevalence of undernourishment (3-year average),4474,1997,25.1,X
109,Prevalence of undernourishment (3-year average),4474,2001,21.8,X
110,Prevalence of undernourishment (3-year average),4474,2017,6.9,X
111,Total population with access to safe drinking-water (JMP),4114,1992,75.4,X
112,Total population with access to safe drinking-water (JMP),4114,1997,78.2,X
113,Total population with access to safe drinking-water (JMP),4114,2002,80.9,X
114,Total population with access to safe drinking-water (JMP),4114,2007,83.3,X
115,Total population with access to safe drinking-water (JMP),4114,2012,85.5,X
116,Total population with access to safe drinking-water (JMP),4114,2017,86.7,I
117,Total population with access to safe drinking-water (JMP),4114,2018,86.7,I
118,Population affected by water related disease,4403,1997,600.2,I
119,Population affected by water related disease,4403,2002,600.2,I
120,Population affected by water related disease,4403,2007,600.2,I
121,Population affected by water related disease,4403,2012,600.2,I
122,Population affected by water related disease,4403,2017,600.2,I
123,Population affected by water related disease,4403,2018,600.2,I
124,Long-term average annual precipitation in volume,4150,1962,2234.0,
125,Long-term average annual precipitation in volume,4150,1967,2234.0,
126,Long-term average annual precipitation in volume,4150,1972,2234.0,
127,Long-term average annual precipitation in volume,4150,1977,2234.0,
128,Long-term average annual precipitation in volume,4150,1982,2234.0,
129,Long-term average annual precipitation in volume,4150,1987,2234.0,
130,Long-term average annual precipitation in volume,4150,1992,2234.0,
131,Long-term average annual precipitation in volume,4150,1997,2234.0,
132,Long-term average annual precipitation in volume,4150,2002,2234.0,
133,Long-term average annual precipitation in volume,4150,2007,2234.0,
134,Long-term average annual precipitation in volume,4150,2012,2234.0,
135,Long-term average annual precipitation in volume,4150,2017,2234.0,
136,Long-term average annual precipitation in volume,4150,2018,2233.71236,E
137,Interannual variability (WRI),4541,2017,4.2,I
138,Interannual variability (WRI),4541,2018,4.2,I
139,Seasonal variability (WRI),4542,2017,2.9,I
140,Seasonal variability (WRI),4542,2018,2.9,I
141,Flood occurrence (WRI),4543,2017,2.8,I
142,Flood occurrence (WRI),4543,2018,2.8,I
154,Surface water: entering the country (total),4159,2017,128.8,
166,Surface water: leaving the country to other countries (total),4171,2017,1868.0,
167,Groundwater: entering the country (total),4177,1962,0.0,
168,Groundwater: entering the country (total),4177,1967,0.0,
169,Groundwater: entering the country (total),4177,1972,0.0,
170,Groundwater: entering the country (total),4177,1977,0.0,
171,Groundwater: entering the country (total),4177,1982,0.0,
