,Variable Name,Variable Id,Year,Value,Symbol
0,Total area of the country (excl. coastal water),4100,1962,7542.0,X
1,Total area of the country (excl. coastal water),4100,1967,7542.0,X
2,Total area of the country (excl. coastal water),4100,1972,7542.0,X
3,Total area of the country (excl. coastal water),4100,1977,7542.0,X
4,Total area of the country (excl. coastal water),4100,1982,7542.0,X
5,Total area of the country (excl. coastal water),4100,1987,7542.0,X
6,Total area of the country (excl. coastal water),4100,1992,7542.0,X
7,Total area of the country (excl. coastal water),4100,1997,7542.0,X
8,Total area of the country (excl. coastal water),4100,2002,7542.0,X
9,Total area of the country (excl. coastal water),4100,2007,7542.0,X
10,Total area of the country (excl. coastal water),4100,2012,7542.0,X
11,Total area of the country (excl. coastal water),4100,2017,7520.0,E
12,Cultivated area (arable land + permanent crops),4103,1962,564.0,X
13,Cultivated area (arable land + permanent crops),4103,1967,549.0,X
14,Cultivated area (arable land + permanent crops),4103,1972,543.0,X
15,Cultivated area (arable land + permanent crops),4103,1977,549.0,X
16,Cultivated area (arable land + permanent crops),4103,1982,574.0,X
17,Cultivated area (arable land + permanent crops),4103,1987,615.0,X
18,Cultivated area (arable land + permanent crops),4103,1992,660.0,X
19,Cultivated area (arable land + permanent crops),4103,1997,663.0,X
20,Cultivated area (arable land + permanent crops),4103,2002,708.0,X
21,Cultivated area (arable land + permanent crops),4103,2007,715.0,X
22,Cultivated area (arable land + permanent crops),4103,2012,750.0,X
23,Cultivated area (arable land + permanent crops),4103,2017,750.0,X
24,Cultivated area (arable land + permanent crops),4103,2018,750.0,X
25,Total population,4104,1962,1202.449,X
26,Total population,4104,1967,1393.825,X
27,Total population,4104,1972,1607.796,X
28,Total population,4104,1977,1837.8,X
29,Total population,4104,1982,2073.757,X
30,Total population,4104,1987,2318.264,X
31,Total population,4104,1992,2575.954,X
32,Total population,4104,1997,2853.913,X
33,Total population,4104,2002,3149.188,X
34,Total population,4104,2007,3453.675,X
35,Total population,4104,2012,3770.626,X
36,Total population,4104,2017,4106.769,X
37,Total population,4104,2018,4176.869,X
38,Rural population,4105,1962,691.436,X
39,Rural population,4105,1967,756.392,X
40,Rural population,4105,1972,832.869,X
41,Rural population,4105,1977,926.325,X
42,Rural population,4105,1982,1013.577,X
43,Rural population,4105,1987,1093.78,X
44,Rural population,4105,1992,1143.509,X
45,Rural population,4105,1997,1147.085,X
46,Rural population,4105,2002,1171.701,X
47,Rural population,4105,2007,1234.105,X
48,Rural population,4105,2012,1292.567,X
49,Rural population,4105,2017,1337.579,X
50,Rural population,4105,2018,1344.157,X
51,Urban population,4106,1962,510.937,X
52,Urban population,4106,1967,637.407,X
53,Urban population,4106,1972,774.965,X
54,Urban population,4106,1977,911.565,X
55,Urban population,4106,1982,1060.267,X
56,Urban population,4106,1987,1224.552,X
57,Urban population,4106,1992,1432.509,X
58,Urban population,4106,1997,1706.856,X
59,Urban population,4106,2002,1977.564,X
60,Urban population,4106,2007,2219.702,X
61,Urban population,4106,2012,2480.371,X
62,Urban population,4106,2017,2761.008,X
63,Urban population,4106,2018,2818.461,X
64,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2007,0.496,I
65,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2012,0.5076666667,I
66,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2017,0.4539,I
