,Variable Name,Variable Id,Year,Value,Symbol
0,Total area of the country (excl. coastal water),4100,1962,4700.0,X
1,Total area of the country (excl. coastal water),4100,1967,4700.0,X
2,Total area of the country (excl. coastal water),4100,1972,4700.0,X
3,Total area of the country (excl. coastal water),4100,1977,4700.0,X
4,Total area of the country (excl. coastal water),4100,1982,4700.0,X
5,Total area of the country (excl. coastal water),4100,1987,4700.0,X
6,Total area of the country (excl. coastal water),4100,1992,4700.0,X
7,Total area of the country (excl. coastal water),4100,1997,4008.0,X
8,Total area of the country (excl. coastal water),4100,2002,4008.0,X
9,Total area of the country (excl. coastal water),4100,2007,3839.0,X
10,Total area of the country (excl. coastal water),4100,2012,3839.0,X
11,Total area of the country (excl. coastal water),4100,2017,3839.4,E
12,Total area of the country (excl. coastal water),4100,2018,3839.0,E
13,Cultivated area (arable land + permanent crops),4103,1962,113.0,X
14,Cultivated area (arable land + permanent crops),4103,1967,114.0,X
15,Cultivated area (arable land + permanent crops),4103,1972,126.0,X
16,Cultivated area (arable land + permanent crops),4103,1977,137.0,X
17,Cultivated area (arable land + permanent crops),4103,1982,153.0,X
18,Cultivated area (arable land + permanent crops),4103,1987,165.0,X
19,Cultivated area (arable land + permanent crops),4103,1992,154.0,X
20,Cultivated area (arable land + permanent crops),4103,1997,172.0,X
21,Cultivated area (arable land + permanent crops),4103,2002,130.0,X
22,Cultivated area (arable land + permanent crops),4103,2007,156.0,X
23,Cultivated area (arable land + permanent crops),4103,2012,112.6,X
24,Cultivated area (arable land + permanent crops),4103,2017,100.0,X
25,Cultivated area (arable land + permanent crops),4103,2018,100.0,X
26,Total population,4104,1962,234.554,X
27,Total population,4104,1967,269.947,X
28,Total population,4104,1972,316.828,X
29,Total population,4104,1977,371.428,X
30,Total population,4104,1982,428.934,X
31,Total population,4104,1987,494.312,X
32,Total population,4104,1992,534.516,X
33,Total population,4104,1997,551.709,X
34,Total population,4104,2002,616.018,X
35,Total population,4104,2007,664.876,X
36,Total population,4104,2012,701.581,X
37,Total population,4104,2017,745.563,X
38,Total population,4104,2018,754.388,X
39,Rural population,4105,1962,225.32,X
40,Rural population,4105,1967,256.531,X
41,Rural population,4105,1972,296.564,X
42,Rural population,4105,1977,340.78,X
43,Rural population,4105,1982,382.841,X
44,Rural population,4105,1987,429.177,X
45,Rural population,4105,1992,436.051,X
46,Rural population,4105,1997,410.306,X
47,Rural population,4105,2002,439.213,X
48,Rural population,4105,2007,463.91,X
49,Rural population,4105,2012,479.102,X
50,Rural population,4105,2017,483.217,X
51,Rural population,4105,2018,482.916,X
52,Urban population,4106,1962,9.386,X
53,Urban population,4106,1967,14.091,X
54,Urban population,4106,1972,21.481,X
55,Urban population,4106,1977,32.544,X
56,Urban population,4106,1982,48.209,X
57,Urban population,4106,1987,71.26,X
58,Urban population,4106,1992,95.474,X
59,Urban population,4106,1997,118.448,X
60,Urban population,4106,2002,167.186,X
61,Urban population,4106,2007,223.048,X
62,Urban population,4106,2012,273.865,X
63,Urban population,4106,2017,324.393,X
64,Urban population,4106,2018,334.138,X
65,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2017,0.4574,I
66,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2018,0.4574,I
67,Gross Domestic Product (GDP),4112,1972,70098481.0,X
68,Gross Domestic Product (GDP),4112,1977,97826681.0,X
69,Gross Domestic Product (GDP),4112,1982,152191512.0,X
70,Gross Domestic Product (GDP),4112,1987,245288277.0,X
71,Gross Domestic Product (GDP),4112,1992,234703243.0,X
72,Gross Domestic Product (GDP),4112,1997,356322548.0,X
73,Gross Domestic Product (GDP),4112,2002,537046607.0,X
74,Gross Domestic Product (GDP),4112,2007,1196090841.0,X
75,Gross Domestic Product (GDP),4112,2012,1823690131.0,X
76,Gross Domestic Product (GDP),4112,2013,1798331398.0,X
77,GDP per capita,4458,1972,220.404287,X
78,GDP per capita,4458,1977,262.042303,X
79,GDP per capita,4458,1982,353.071597,X
80,GDP per capita,4458,1987,490.148165,X
81,GDP per capita,4458,1992,441.565765,X
82,GDP per capita,4458,1997,673.890974,X
83,GDP per capita,4458,2002,885.632409,X
84,GDP per capita,4458,2007,1741.141149,X
85,GDP per capita,4458,2012,2422.005388,X
86,GDP per capita,4458,2017,3130.235119,X
87,GDP per capita,4458,2018,3253.532886,X
88,"Agriculture, value added (% GDP)",4113,1972,42.824203,X
89,"Agriculture, value added (% GDP)",4113,1977,43.191235,X
90,"Agriculture, value added (% GDP)",4113,1982,40.628813,X
91,"Agriculture, value added (% GDP)",4113,1987,36.742883,X
92,"Agriculture, value added (% GDP)",4113,1992,35.39137,X
93,"Agriculture, value added (% GDP)",4113,1997,31.051355,X
94,"Agriculture, value added (% GDP)",4113,2002,25.518089,X
95,"Agriculture, value added (% GDP)",4113,2004,23.975309,X
96,Total population with access to safe drinking-water (JMP),4114,1992,72.4,X
97,Total population with access to safe drinking-water (JMP),4114,1997,79.8,X
98,Total population with access to safe drinking-water (JMP),4114,2002,86.6,X
99,Total population with access to safe drinking-water (JMP),4114,2007,92.7,X
100,Total population with access to safe drinking-water (JMP),4114,2012,98.0,X
101,Total population with access to safe drinking-water (JMP),4114,2017,100.0,I
102,Total population with access to safe drinking-water (JMP),4114,2018,100.0,I
103,Long-term average annual precipitation in volume,4150,1962,103.4,E
104,Long-term average annual precipitation in volume,4150,1967,103.4,E
105,Long-term average annual precipitation in volume,4150,1972,103.4,E
106,Long-term average annual precipitation in volume,4150,1977,103.4,E
107,Long-term average annual precipitation in volume,4150,1982,103.4,E
108,Long-term average annual precipitation in volume,4150,1987,103.4,E
109,Long-term average annual precipitation in volume,4150,1992,103.4,E
110,Long-term average annual precipitation in volume,4150,1997,88.176,E
111,Long-term average annual precipitation in volume,4150,2002,88.176,E
112,Long-term average annual precipitation in volume,4150,2007,84.458,E
113,Long-term average annual precipitation in volume,4150,2012,84.458,E
114,Long-term average annual precipitation in volume,4150,2017,84.4668,E
115,Long-term average annual precipitation in volume,4150,2018,84.458,E
116,Interannual variability (WRI),4541,2017,0.6,I
117,Interannual variability (WRI),4541,2018,0.6,I
118,Seasonal variability (WRI),4542,2017,3.5,I
119,Seasonal variability (WRI),4542,2018,3.5,I
120,Flood occurrence (WRI),4543,2017,4.7,I
121,Flood occurrence (WRI),4543,2018,4.7,I
122,Surface water: entering the country (total),4159,1962,0.0,
123,Surface water: entering the country (total),4159,1967,0.0,
124,Surface water: entering the country (total),4159,1972,0.0,
125,Surface water: entering the country (total),4159,1977,0.0,
126,Surface water: entering the country (total),4159,1982,0.0,
127,Surface water: entering the country (total),4159,1987,0.0,
128,Surface water: entering the country (total),4159,1992,0.0,
129,Surface water: entering the country (total),4159,1997,0.0,
130,Surface water: entering the country (total),4159,2002,0.0,
131,Surface water: entering the country (total),4159,2007,0.0,
132,Surface water: entering the country (total),4159,2012,0.0,
133,Surface water: entering the country (total),4159,2017,0.0,
134,Surface water: leaving the country to other countries (total),4171,1962,95.0,E
135,Surface water: leaving the country to other countries (total),4171,1967,95.0,E
136,Surface water: leaving the country to other countries (total),4171,1972,95.0,E
137,Surface water: leaving the country to other countries (total),4171,1977,95.0,E
138,Surface water: leaving the country to other countries (total),4171,1982,95.0,E
139,Surface water: leaving the country to other countries (total),4171,1987,95.0,E
140,Surface water: leaving the country to other countries (total),4171,1992,95.0,E
141,Surface water: leaving the country to other countries (total),4171,1997,81.0,E
142,Surface water: leaving the country to other countries (total),4171,2002,81.0,E
143,Surface water: leaving the country to other countries (total),4171,2007,78.0,E
144,Surface water: leaving the country to other countries (total),4171,2012,78.0,E
145,Surface water: leaving the country to other countries (total),4171,2017,78.0,E
146,Groundwater: entering the country (total),4177,1962,0.0,
147,Groundwater: entering the country (total),4177,1967,0.0,
148,Groundwater: entering the country (total),4177,1972,0.0,
149,Groundwater: entering the country (total),4177,1977,0.0,
150,Groundwater: entering the country (total),4177,1982,0.0,
151,Groundwater: entering the country (total),4177,1987,0.0,
152,Groundwater: entering the country (total),4177,1992,0.0,
153,Groundwater: entering the country (total),4177,1997,0.0,
154,Groundwater: entering the country (total),4177,2002,0.0,
155,Groundwater: entering the country (total),4177,2007,0.0,
156,Groundwater: entering the country (total),4177,2012,0.0,
157,Groundwater: entering the country (total),4177,2017,0.0,
158,Dependency ratio,4192,1962,0.0,E
159,Dependency ratio,4192,1967,0.0,E
160,Dependency ratio,4192,1972,0.0,E
161,Dependency ratio,4192,1977,0.0,E
162,Dependency ratio,4192,1982,0.0,E
163,Dependency ratio,4192,1987,0.0,E
164,Dependency ratio,4192,1992,0.0,E
165,Dependency ratio,4192,1997,0.0,E
166,Dependency ratio,4192,2002,0.0,E
167,Dependency ratio,4192,2007,0.0,E
168,Dependency ratio,4192,2012,0.0,E
169,Dependency ratio,4192,2017,0.0,E
170,Dependency ratio,4192,2018,0.0,E
171,Total internal renewable water resources (IRWR),4157,1962,95.0,E
172,Total internal renewable water resources (IRWR),4157,1967,95.0,E
173,Total internal renewable water resources (IRWR),4157,1972,95.0,E
174,Total internal renewable water resources (IRWR),4157,1977,95.0,E
175,Total internal renewable water resources (IRWR),4157,1982,95.0,E
176,Total internal renewable water resources (IRWR),4157,1987,95.0,E
177,Total internal renewable water resources (IRWR),4157,1992,95.0,E
178,Total internal renewable water resources (IRWR),4157,1997,81.0,E
179,Total internal renewable water resources (IRWR),4157,2002,81.0,E
180,Total internal renewable water resources (IRWR),4157,2007,78.0,E
181,Total internal renewable water resources (IRWR),4157,2012,78.0,E
182,Total internal renewable water resources (IRWR),4157,2017,78.0,E
183,Total internal renewable water resources (IRWR),4157,2018,78.0,E
184,Total internal renewable water resources per capita,4158,1962,405024.003001441,E
185,Total internal renewable water resources per capita,4158,1967,351920.932627516,E
186,Total internal renewable water resources per capita,4158,1972,299847.235724115,E
187,Total internal renewable water resources per capita,4158,1977,255769.62426096,E
188,Total internal renewable water resources per capita,4158,1982,221479.295182942,E
189,Total internal renewable water resources per capita,4158,1987,192186.31147939,E
190,Total internal renewable water resources per capita,4158,1992,177730.881769676,E
191,Total internal renewable water resources per capita,4158,1997,146816.528278495,E
192,Total internal renewable water resources per capita,4158,2002,131489.664263057,E
193,Total internal renewable water resources per capita,4158,2007,117315.108381112,E
194,Total internal renewable water resources per capita,4158,2012,111177.469173196,E
195,Total internal renewable water resources per capita,4158,2017,104618.925563634,E
196,Total internal renewable water resources per capita,4158,2018,103395.069910974,E
197,Total renewable surface water,4185,1962,95.0,E
198,Total renewable surface water,4185,1967,95.0,E
199,Total renewable surface water,4185,1972,95.0,E
200,Total renewable surface water,4185,1977,95.0,E
201,Total renewable surface water,4185,1982,95.0,E
202,Total renewable surface water,4185,1987,95.0,E
203,Total renewable surface water,4185,1992,95.0,E
204,Total renewable surface water,4185,1997,81.0,E
205,Total renewable surface water,4185,2002,81.0,E
206,Total renewable surface water,4185,2007,78.0,E
207,Total renewable surface water,4185,2012,78.0,E
208,Total renewable surface water,4185,2017,78.0,E
209,Total renewable surface water,4185,2018,78.0,E
210,Total renewable groundwater,4187,1962,9.5,E
211,Total renewable groundwater,4187,1967,9.5,E
212,Total renewable groundwater,4187,1972,9.5,E
213,Total renewable groundwater,4187,1977,9.5,E
214,Total renewable groundwater,4187,1982,9.5,E
215,Total renewable groundwater,4187,1987,9.5,E
216,Total renewable groundwater,4187,1992,9.5,E
217,Total renewable groundwater,4187,1997,8.1,E
218,Total renewable groundwater,4187,2002,8.1,E
219,Total renewable groundwater,4187,2007,8.1,E
220,Total renewable groundwater,4187,2012,8.1,E
221,Total renewable groundwater,4187,2017,8.1,E
222,Total renewable groundwater,4187,2018,8.1,E
223,Water resources: total external renewable,4182,1962,0.0,E
224,Water resources: total external renewable,4182,1967,0.0,E
225,Water resources: total external renewable,4182,1972,0.0,E
226,Water resources: total external renewable,4182,1977,0.0,E
227,Water resources: total external renewable,4182,1982,0.0,E
228,Water resources: total external renewable,4182,1987,0.0,E
229,Water resources: total external renewable,4182,1992,0.0,E
230,Water resources: total external renewable,4182,1997,0.0,E
231,Water resources: total external renewable,4182,2002,0.0,E
232,Water resources: total external renewable,4182,2007,0.0,E
233,Water resources: total external renewable,4182,2012,0.0,E
234,Water resources: total external renewable,4182,2017,0.0,E
235,Water resources: total external renewable,4182,2018,0.0,E
236,Total renewable water resources,4188,1962,95.0,E
237,Total renewable water resources,4188,1967,95.0,E
238,Total renewable water resources,4188,1972,95.0,E
239,Total renewable water resources,4188,1977,95.0,E
240,Total renewable water resources,4188,1982,95.0,E
241,Total renewable water resources,4188,1987,95.0,E
242,Total renewable water resources,4188,1992,95.0,E
243,Total renewable water resources,4188,1997,81.0,E
244,Total renewable water resources,4188,2002,81.0,E
245,Total renewable water resources,4188,2007,78.0,E
246,Total renewable water resources,4188,2012,78.0,E
247,Total renewable water resources,4188,2017,78.0,E
248,Total renewable water resources,4188,2018,78.0,E
249,Total renewable water resources per capita,4190,1962,405024.003001441,E
250,Total renewable water resources per capita,4190,1967,351920.932627516,E
251,Total renewable water resources per capita,4190,1972,299847.235724115,E
252,Total renewable water resources per capita,4190,1977,255769.62426096,E
253,Total renewable water resources per capita,4190,1982,221479.295182942,E
254,Total renewable water resources per capita,4190,1987,192186.31147939,E
255,Total renewable water resources per capita,4190,1992,177730.881769676,E
256,Total renewable water resources per capita,4190,1997,146816.528278495,E
257,Total renewable water resources per capita,4190,2002,131489.664263057,E
258,Total renewable water resources per capita,4190,2007,117315.108381112,E
259,Total renewable water resources per capita,4190,2012,111177.469173196,E
260,Total renewable water resources per capita,4190,2017,104618.925563634,E
261,Total renewable water resources per capita,4190,2018,103395.069910974,E
