,Variable Name,Variable Id,Year,Value,Symbol
0,Total area of the country (excl. coastal water),4100,1962,1130.0,X
1,Total area of the country (excl. coastal water),4100,1967,1130.0,X
2,Total area of the country (excl. coastal water),4100,1972,1130.0,X
3,Total area of the country (excl. coastal water),4100,1977,1130.0,X
4,Total area of the country (excl. coastal water),4100,1982,1130.0,X
5,Total area of the country (excl. coastal water),4100,1987,1130.0,X
6,Total area of the country (excl. coastal water),4100,1992,1130.0,X
7,Total area of the country (excl. coastal water),4100,1997,1130.0,X
8,Total area of the country (excl. coastal water),4100,2002,1130.0,X
9,Total area of the country (excl. coastal water),4100,2007,1130.0,X
10,Total area of the country (excl. coastal water),4100,2012,1130.0,X
11,Total area of the country (excl. coastal water),4100,2017,1130.0,E
12,Total area of the country (excl. coastal water),4100,2018,1130.0,E
13,Cultivated area (arable land + permanent crops),4103,1962,125.0,X
14,Cultivated area (arable land + permanent crops),4103,1967,131.0,X
15,Cultivated area (arable land + permanent crops),4103,1972,142.0,X
16,Cultivated area (arable land + permanent crops),4103,1977,174.0,X
17,Cultivated area (arable land + permanent crops),4103,1982,206.0,X
18,Cultivated area (arable land + permanent crops),4103,1987,189.0,X
19,Cultivated area (arable land + permanent crops),4103,1992,167.0,X
20,Cultivated area (arable land + permanent crops),4103,1997,210.0,X
21,Cultivated area (arable land + permanent crops),4103,2002,285.0,X
22,Cultivated area (arable land + permanent crops),4103,2007,308.0,X
23,Cultivated area (arable land + permanent crops),4103,2012,445.0,X
24,Cultivated area (arable land + permanent crops),4103,2017,445.0,X
25,Cultivated area (arable land + permanent crops),4103,2018,445.0,X
26,Total population,4104,1962,379.894,X
27,Total population,4104,1967,426.629,X
28,Total population,4104,1972,492.426,X
29,Total population,4104,1977,576.757,X
30,Total population,4104,1982,678.113,X
31,Total population,4104,1987,831.023,X
32,Total population,4104,1992,1027.475,X
33,Total population,4104,1997,1200.526,X
34,Total population,4104,2002,1404.261,X
35,Total population,4104,2007,1639.848,X
36,Total population,4104,2012,1905.013,X
37,Total population,4104,2017,2213.889,X
38,Total population,4104,2018,2280.094,X
39,Rural population,4105,1962,335.447,X
40,Rural population,4105,1967,348.146,X
41,Rural population,4105,1972,371.021,X
42,Rural population,4105,1977,408.488,X
43,Rural population,4105,1982,453.012,X
44,Rural population,4105,1987,521.928,X
45,Rural population,4105,1992,582.737,X
46,Rural population,4105,1997,618.743,X
47,Rural population,4105,2002,659.831,X
48,Rural population,4105,2007,715.979,X
49,Rural population,4105,2012,773.029,X
50,Rural population,4105,2017,827.654,X
51,Rural population,4105,2018,838.035,X
52,Urban population,4106,1962,48.076,X
53,Urban population,4106,1967,68.193,X
