,Variable Name,Variable Id,Year,Value,Symbol
0,Total area of the country (excl. coastal water),4100,1962,70.0,X
1,Total area of the country (excl. coastal water),4100,1967,70.0,X
2,Total area of the country (excl. coastal water),4100,1972,70.0,X
3,Total area of the country (excl. coastal water),4100,1977,70.0,X
4,Total area of the country (excl. coastal water),4100,1982,70.0,X
5,Total area of the country (excl. coastal water),4100,1987,70.0,X
6,Total area of the country (excl. coastal water),4100,1992,70.0,X
7,Total area of the country (excl. coastal water),4100,1997,70.0,X
8,Total area of the country (excl. coastal water),4100,2002,70.0,X
9,Total area of the country (excl. coastal water),4100,2007,70.0,X
10,Total area of the country (excl. coastal water),4100,2012,70.0,X
11,Total area of the country (excl. coastal water),4100,2017,70.0,E
12,Total area of the country (excl. coastal water),4100,2018,70.0,E
13,Cultivated area (arable land + permanent crops),4103,1992,19.5,X
14,Cultivated area (arable land + permanent crops),4103,1997,19.5,X
15,Cultivated area (arable land + permanent crops),4103,2002,19.5,X
16,Cultivated area (arable land + permanent crops),4103,2007,19.5,X
17,Cultivated area (arable land + permanent crops),4103,2012,19.0,X
18,Cultivated area (arable land + permanent crops),4103,2017,19.0,X
19,Cultivated area (arable land + permanent crops),4103,2018,19.0,X
20,Total population,4104,1962,39.79,X
21,Total population,4104,1967,45.95,X
22,Total population,4104,1972,52.11,X
23,Total population,4104,1977,56.84,X
24,Total population,4104,1982,68.68,X
25,Total population,4104,1987,86.21,X
26,Total population,4104,1992,101.389,X
27,Total population,4104,1997,108.48,X
28,Total population,4104,2002,107.03,X
29,Total population,4104,2007,104.444,X
30,Total population,4104,2012,104.506,X
31,Total population,4104,2017,111.459,X
32,Total population,4104,2018,112.64,X
33,Rural population,4105,1992,75.364,X
34,Rural population,4105,1997,82.582,X
35,Rural population,4105,2002,83.094,X
36,Rural population,4105,2007,81.627,X
37,Rural population,4105,2012,80.397,X
38,Rural population,4105,2017,81.683,X
39,Rural population,4105,2018,82.11,X
40,Urban population,4106,1962,6.591,X
41,Urban population,4106,1967,8.636,X
42,Urban population,4106,1972,10.68,X
43,Urban population,4106,1977,12.27,X
44,Urban population,4106,1982,15.45,X
45,Urban population,4106,1987,20.91,X
46,Urban population,4106,1992,26.049,X
47,Urban population,4106,1997,25.92,X
48,Urban population,4106,2002,23.889,X
49,Urban population,4106,2007,23.451,X
50,Urban population,4106,2012,23.106,X
51,Urban population,4106,2017,23.861,X
52,Urban population,4106,2018,24.117,X
53,Gross Domestic Product (GDP),4112,1972,26619824.0,X
54,Gross Domestic Product (GDP),4112,1977,50168092.0,X
55,Gross Domestic Product (GDP),4112,1982,84900000.0,X
56,Gross Domestic Product (GDP),4112,1987,124200000.0,X
57,Gross Domestic Product (GDP),4112,1992,189100000.0,X
58,Gross Domestic Product (GDP),4112,1997,206731873.0,X
59,Gross Domestic Product (GDP),4112,2002,241473786.0,X
60,Gross Domestic Product (GDP),4112,2006,253372000.0,X
61,GDP per capita,4458,1972,427.298212,X
62,GDP per capita,4458,1977,758.915241,X
63,GDP per capita,4458,1982,1087.638837,X
64,GDP per capita,4458,1987,1379.693401,X
65,GDP per capita,4458,1992,1864.652461,X
66,GDP per capita,4458,1997,1905.327764,X
67,GDP per capita,4458,2002,2257.122963,X
68,GDP per capita,4458,2007,2442.947144,X
69,GDP per capita,4458,2012,3153.531782,X
70,GDP per capita,4458,2017,3435.533995,X
71,GDP per capita,4458,2018,3495.367468,X
72,"Agriculture, value added (% GDP)",4113,1972,23.56561,X
73,"Agriculture, value added (% GDP)",4113,1977,23.565604,X
74,"Agriculture, value added (% GDP)",4113,1982,23.565364,X
75,"Agriculture, value added (% GDP)",4113,1987,23.567416,X
76,"Agriculture, value added (% GDP)",4113,1992,23.62166,X
77,"Agriculture, value added (% GDP)",4113,1997,23.014376,X
78,"Agriculture, value added (% GDP)",4113,2002,23.392863,X
79,"Agriculture, value added (% GDP)",4113,2006,22.354877,X
80,Total population with access to safe drinking-water (JMP),4114,1992,91.0,X
81,Total population with access to safe drinking-water (JMP),4114,1997,90.5,X
82,Total population with access to safe drinking-water (JMP),4114,2002,90.0,X
83,Total population with access to safe drinking-water (JMP),4114,2007,89.5,X
84,Total population with access to safe drinking-water (JMP),4114,2012,89.0,X
85,Total population with access to safe drinking-water (JMP),4114,2017,89.0,I
86,Total population with access to safe drinking-water (JMP),4114,2018,89.0,I
87,Surface water: entering the country (total),4159,1962,0.0,
88,Surface water: entering the country (total),4159,1967,0.0,
89,Surface water: entering the country (total),4159,1972,0.0,
90,Surface water: entering the country (total),4159,1977,0.0,
91,Surface water: entering the country (total),4159,1982,0.0,
92,Surface water: entering the country (total),4159,1987,0.0,
93,Surface water: entering the country (total),4159,1992,0.0,
