,Variable Name,Variable Id,Year,Value,Symbol
0,Total area of the country (excl. coastal water),4100,1962,18518.0,X
1,Total area of the country (excl. coastal water),4100,1967,18518.0,X
2,Total area of the country (excl. coastal water),4100,1972,18518.0,X
3,Total area of the country (excl. coastal water),4100,1977,18518.0,X
4,Total area of the country (excl. coastal water),4100,1982,18518.0,X
5,Total area of the country (excl. coastal water),4100,1987,18518.0,X
6,Total area of the country (excl. coastal water),4100,1992,18518.0,X
7,Total area of the country (excl. coastal water),4100,1997,18518.0,X
8,Total area of the country (excl. coastal water),4100,2002,18518.0,X
9,Total area of the country (excl. coastal water),4100,2007,18518.0,X
10,Total area of the country (excl. coastal water),4100,2012,18518.0,X
11,Total area of the country (excl. coastal water),4100,2017,18518.0,E
12,Total area of the country (excl. coastal water),4100,2018,18518.0,E
13,Cultivated area (arable land + permanent crops),4103,1962,6440.0,X
14,Cultivated area (arable land + permanent crops),4103,1967,6130.0,X
15,Cultivated area (arable land + permanent crops),4103,1972,6001.0,X
16,Cultivated area (arable land + permanent crops),4103,1977,5509.0,X
17,Cultivated area (arable land + permanent crops),4103,1982,5801.0,X
18,Cultivated area (arable land + permanent crops),4103,1987,5630.0,X
19,Cultivated area (arable land + permanent crops),4103,1992,5554.0,X
20,Cultivated area (arable land + permanent crops),4103,1997,5521.0,X
21,Cultivated area (arable land + permanent crops),4103,2002,5421.0,X
22,Cultivated area (arable land + permanent crops),4103,2007,5683.0,X
23,Cultivated area (arable land + permanent crops),4103,2012,5731.0,X
24,Cultivated area (arable land + permanent crops),4103,2017,5733.0,X
25,Cultivated area (arable land + permanent crops),4103,2018,5733.0,X
26,Total population,4104,1962,4875.422,X
27,Total population,4104,1967,5740.71,X
28,Total population,4104,1972,6800.141,X
29,Total population,4104,1977,8060.649,X
30,Total population,4104,1982,9590.227,X
31,Total population,4104,1987,11360.852,X
32,Total population,4104,1992,13187.663,X
33,Total population,4104,1997,15175.316,X
34,Total population,4104,2002,17084.632,X
35,Total population,4104,2007,19878.254,X
36,Total population,4104,2012,20438.856,X
37,Total population,4104,2017,17095.678,X
38,Total population,4104,2018,16945.057,X
39,Rural population,4105,1962,3020.597,X
40,Rural population,4105,1967,3367.952,X
41,Rural population,4105,1972,3802.759,X
42,Rural population,4105,1977,4375.461,X
43,Rural population,4105,1982,5057.092,X
44,Rural population,4105,1987,5872.764,X
45,Rural population,4105,1992,6679.588,X
46,Rural population,4105,1997,7461.061,X
47,Rural population,4105,2002,8085.687,X
48,Rural population,4105,2007,8930.863,X
49,Rural population,4105,2012,9484.477,X
50,Rural population,4105,2017,8495.489,X
51,Rural population,4105,2018,8381.17,X
52,Urban population,4106,1962,1854.825,X
53,Urban population,4106,1967,2372.758,X
54,Urban population,4106,1972,2997.382,X
55,Urban population,4106,1977,3685.188,X
56,Urban population,4106,1982,4533.135,X
57,Urban population,4106,1987,5488.088,X
58,Urban population,4106,1992,6507.497,X
59,Urban population,4106,1997,7716.395,X
60,Urban population,4106,2002,9002.214,X
61,Urban population,4106,2007,10701.943,X
62,Urban population,4106,2012,10936.224,X
63,Urban population,4106,2017,9774.379,X
64,Urban population,4106,2018,9903.237,X
65,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2007,0.555,I
66,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2012,0.5526666667,I
67,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2017,0.5329,I
68,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2018,0.5329,I
69,Gross Domestic Product (GDP),4112,1962,1110565864.0,X
70,Gross Domestic Product (GDP),4112,1967,1580229795.0,X
71,Gross Domestic Product (GDP),4112,1972,2381025641.0,X
72,Gross Domestic Product (GDP),4112,1977,6991025641.0,X
73,Gross Domestic Product (GDP),4112,1982,17637948718.0,X
74,Gross Domestic Product (GDP),4112,1987,10171076573.0,X
75,Gross Domestic Product (GDP),4112,1992,14446511390.0,X
76,Gross Domestic Product (GDP),4112,1997,16176339762.0,X
77,Gross Domestic Product (GDP),4112,2002,21782045455.0,X
78,Gross Domestic Product (GDP),4112,2007,40271781586.0,X
79,Gross Domestic Product (GDP),4112,2012,46838060828.0,X
80,Gross Domestic Product (GDP),4112,2016,12377358504.0,X
81,GDP per capita,4458,1972,350.143569,X
82,GDP per capita,4458,1977,867.303072,X
83,GDP per capita,4458,1982,1839.158627,X
84,GDP per capita,4458,1987,895.274102,X
85,GDP per capita,4458,1992,1095.504533,X
86,GDP per capita,4458,1997,1065.813649,X
87,GDP per capita,4458,2002,1274.705738,X
88,GDP per capita,4458,2007,2051.249403,X
89,GDP per capita,4458,2012,2293.655875,X
90,GDP per capita,4458,2017,721.520956,X
91,GDP per capita,4458,2018,909.420489,X
92,"Agriculture, value added (% GDP)",4113,1972,24.994616,X
93,"Agriculture, value added (% GDP)",4113,1977,18.338529,X
94,"Agriculture, value added (% GDP)",4113,1982,20.140141,X
95,"Agriculture, value added (% GDP)",4113,1987,25.431439,X
96,"Agriculture, value added (% GDP)",4113,1992,31.712456,X
97,"Agriculture, value added (% GDP)",4113,1997,25.773872,X
98,"Agriculture, value added (% GDP)",4113,2002,24.863544,X
99,"Agriculture, value added (% GDP)",4113,2007,19.458809,X
100,"Agriculture, value added (% GDP)",4113,2012,20.988313,X
101,"Agriculture, value added (% GDP)",4113,2017,20.603001,X
102,"Agriculture, value added (% GDP)",4113,2018,20.603476,X
103,Total population with access to safe drinking-water (JMP),4114,1992,85.8,X
104,Total population with access to safe drinking-water (JMP),4114,1997,86.7,X
105,Total population with access to safe drinking-water (JMP),4114,2002,88.0,X
