,Variable Name,Variable Id,Year,Value,Symbol
0,Total area of the country (excl. coastal water),4100,1962,19671.0,X
1,Total area of the country (excl. coastal water),4100,1967,19671.0,X
2,Total area of the country (excl. coastal water),4100,1972,19671.0,X
3,Total area of the country (excl. coastal water),4100,1977,19671.0,X
4,Total area of the country (excl. coastal water),4100,1982,19671.0,X
5,Total area of the country (excl. coastal water),4100,1987,19671.0,X
6,Total area of the country (excl. coastal water),4100,1992,19671.0,X
7,Total area of the country (excl. coastal water),4100,1997,19671.0,X
8,Total area of the country (excl. coastal water),4100,2002,19671.0,X
9,Total area of the country (excl. coastal water),4100,2007,19671.0,X
10,Total area of the country (excl. coastal water),4100,2012,19671.0,X
11,Total area of the country (excl. coastal water),4100,2017,19671.0,E
12,Total area of the country (excl. coastal water),4100,2018,19671.0,E
13,Cultivated area (arable land + permanent crops),4103,1962,2947.0,X
14,Cultivated area (arable land + permanent crops),4103,1967,3247.0,X
15,Cultivated area (arable land + permanent crops),4103,1972,3246.0,X
16,Cultivated area (arable land + permanent crops),4103,1977,3144.0,X
17,Cultivated area (arable land + permanent crops),4103,1982,3139.0,X
18,Cultivated area (arable land + permanent crops),4103,1987,3132.0,X
19,Cultivated area (arable land + permanent crops),4103,1992,3080.0,X
20,Cultivated area (arable land + permanent crops),4103,1997,2978.0,X
21,Cultivated area (arable land + permanent crops),4103,2002,3100.0,X
22,Cultivated area (arable land + permanent crops),4103,2007,2903.0,X
23,Cultivated area (arable land + permanent crops),4103,2012,3365.0,X
24,Cultivated area (arable land + permanent crops),4103,2017,3278.0,X
25,Cultivated area (arable land + permanent crops),4103,2018,3278.0,X
26,Total population,4104,1962,3386.806,X
27,Total population,4104,1967,3899.644,X
28,Total population,4104,1972,4522.893,X
29,Total population,4104,1977,5181.514,X
30,Total population,4104,1982,5909.739,X
31,Total population,4104,1987,6875.754,X
32,Total population,4104,1992,7990.096,X
33,Total population,4104,1997,9130.877,X
34,Total population,4104,2002,10283.699,X
35,Total population,4104,2007,11687.08,X
36,Total population,4104,2012,13401.992,X
37,Total population,4104,2017,15419.355,X
38,Total population,4104,2018,15854.323,X
39,Rural population,4105,1962,2563.76,X
40,Rural population,4105,1967,2816.198,X
41,Rural population,4105,1972,3101.93,X
42,Rural population,4105,1977,3387.825,X
43,Rural population,4105,1982,3760.641,X
44,Rural population,4105,1987,4255.517,X
45,Rural population,4105,1992,4883.714,X
46,Rural population,4105,1997,5527.936,X
47,Rural population,4105,2002,6175.004,X
48,Rural population,4105,2007,6823.185,X
49,Rural population,4105,2012,7591.27,X
50,Rural population,4105,2017,8442.004,X
51,Rural population,4105,2018,8604.629,X
52,Urban population,4106,1962,823.103,X
53,Urban population,4106,1967,1083.039,X
54,Urban population,4106,1972,1423.184,X
55,Urban population,4106,1977,1801.714,X
56,Urban population,4106,1982,2159.418,X
57,Urban population,4106,1987,2638.379,X
58,Urban population,4106,1992,3146.011,X
59,Urban population,4106,1997,3668.592,X
60,Urban population,4106,2002,4221.857,X
61,Urban population,4106,2007,5050.372,X
62,Urban population,4106,2012,6112.243,X
63,Urban population,4106,2017,7408.563,X
64,Urban population,4106,2018,7689.641,X
65,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2002,0.6094,I
66,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2007,0.5768,I
67,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2012,0.5426666667,I
68,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2017,0.5282,I
69,Gender Inequality Index (GII) [equality = 0; inequality = 1),4537,2018,0.5282,I
70,Gross Domestic Product (GDP),4112,1962,857426089.0,X
71,Gross Domestic Product (GDP),4112,1967,984605218.0,X
72,Gross Domestic Product (GDP),4112,1972,1539434982.0,X
73,Gross Domestic Product (GDP),4112,1977,2791325300.0,X
74,Gross Domestic Product (GDP),4112,1982,3639117600.0,X
75,Gross Domestic Product (GDP),4112,1987,6479948224.0,X
76,Gross Domestic Product (GDP),4112,1992,8491719528.0,X
77,Gross Domestic Product (GDP),4112,1997,6045781130.0,X
78,Gross Domestic Product (GDP),4112,2002,6901516474.0,X
79,Gross Domestic Product (GDP),4112,2007,14601216259.0,X
80,Gross Domestic Product (GDP),4112,2012,18395462069.0,X
81,Gross Domestic Product (GDP),4112,2016,19040312331.0,X
82,GDP per capita,4458,1972,340.198055,X
83,GDP per capita,4458,1977,537.875387,X
84,GDP per capita,4458,1982,614.709685,X
85,GDP per capita,4458,1987,939.95445,X
86,GDP per capita,4458,1992,1057.535536,X
87,GDP per capita,4458,1997,657.398219,X
88,GDP per capita,4458,2002,663.807708,X
89,GDP per capita,4458,2007,1229.725537,X
90,GDP per capita,4458,2012,1342.390237,X
91,GDP per capita,4458,2017,1321.086287,X
92,GDP per capita,4458,2018,1461.174722,X
93,"Agriculture, value added (% GDP)",4113,1972,20.861115,X
94,"Agriculture, value added (% GDP)",4113,1977,23.201887,X
95,"Agriculture, value added (% GDP)",4113,1982,18.654181,X
96,"Agriculture, value added (% GDP)",4113,1987,18.614473,X
97,"Agriculture, value added (% GDP)",4113,1992,16.24658,X
98,"Agriculture, value added (% GDP)",4113,1997,17.521497,X
99,"Agriculture, value added (% GDP)",4113,2002,13.524767,X
100,"Agriculture, value added (% GDP)",4113,2007,11.800167,X
101,"Agriculture, value added (% GDP)",4113,2012,13.610445,X
102,"Agriculture, value added (% GDP)",4113,2016,14.41402,X
103,"Agriculture, value added to GDP",4548,1962,183565133.0,X
104,"Agriculture, value added to GDP",4548,1967,218696710.0,X
105,"Agriculture, value added to GDP",4548,1969,215504623.0,X
106,Number of people undernourished (3-year average),4473,1992,1900.0,X
107,Number of people undernourished (3-year average),4473,1997,2600.0,X
108,Number of people undernourished (3-year average),4473,2002,2400.0,X
109,Number of people undernourished (3-year average),4473,2007,1800.0,X
110,Number of people undernourished (3-year average),4473,2009,1300.0,X
111,Number of people undernourished (3-year average),4473,2015,1600.0,X
112,Prevalence of undernourishment (3-year average),4474,1992,24.5,X
113,Prevalence of undernourishment (3-year average),4474,1997,29.4,X
114,Prevalence of undernourishment (3-year average),4474,2001,28.7,X
115,Prevalence of undernourishment (3-year average),4474,2015,11.2,X
116,Total population with access to safe drinking-water (JMP),4114,1992,61.4,X
117,Total population with access to safe drinking-water (JMP),4114,1997,65.2,X
118,Total population with access to safe drinking-water (JMP),4114,2002,68.9,X
119,Total population with access to safe drinking-water (JMP),4114,2007,72.6,X
120,Total population with access to safe drinking-water (JMP),4114,2012,76.3,X
121,Total population with access to safe drinking-water (JMP),4114,2017,78.5,I
122,Total population with access to safe drinking-water (JMP),4114,2018,78.5,I
123,Long-term average annual precipitation in volume,4150,1962,134.94306,E
124,Long-term average annual precipitation in volume,4150,1967,134.94306,E
125,Long-term average annual precipitation in volume,4150,1972,134.94306,E
126,Long-term average annual precipitation in volume,4150,1977,134.94306,E
127,Long-term average annual precipitation in volume,4150,1982,134.94306,E
128,Long-term average annual precipitation in volume,4150,1987,134.94306,E
129,Long-term average annual precipitation in volume,4150,1992,134.94306,E
130,Long-term average annual precipitation in volume,4150,1997,134.94306,E
131,Long-term average annual precipitation in volume,4150,2002,134.94306,E
132,Long-term average annual precipitation in volume,4150,2007,134.94306,E
133,Long-term average annual precipitation in volume,4150,2012,134.94306,E
134,Long-term average annual precipitation in volume,4150,2017,134.94306,E
135,Long-term average annual precipitation in volume,4150,2018,134.94306,E
136,Interannual variability (WRI),4541,2017,1.8,I
137,Interannual variability (WRI),4541,2018,1.8,I
138,Seasonal variability (WRI),4542,2017,3.9,I
139,Seasonal variability (WRI),4542,2018,3.9,I
140,Flood occurrence (WRI),4543,2017,2.5,I
141,Flood occurrence (WRI),4543,2018,2.5,I
153,Surface water: entering the country (total),4159,2017,2.17,
154,Surface water: leaving the country to other countries (total),4171,1961,5.4,
155,Surface water: leaving the country to other countries (total),4171,1966,5.4,
156,Surface water: leaving the country to other countries (total),4171,1971,5.4,
157,Surface water: leaving the country to other countries (total),4171,1976,5.4,
158,Surface water: leaving the country to other countries (total),4171,1981,5.4,
159,Surface water: leaving the country to other countries (total),4171,1986,5.4,
160,Surface water: leaving the country to other countries (total),4171,1991,5.4,
161,Surface water: leaving the country to other countries (total),4171,1996,5.4,
162,Surface water: leaving the country to other countries (total),4171,2001,5.4,
163,Surface water: leaving the country to other countries (total),4171,2006,5.4,
165,Surface water: leaving the country to other countries (total),4171,2017,5.4,
166,Groundwater: entering the country (total),4177,1962,0.0,E
167,Groundwater: entering the country (total),4177,1967,0.0,E
168,Groundwater: entering the country (total),4177,1972,0.0,E
169,Groundwater: entering the country (total),4177,1977,0.0,E
170,Groundwater: entering the country (total),4177,1982,0.0,E
171,Groundwater: entering the country (total),4177,1987,0.0,E
172,Groundwater: entering the country (total),4177,1992,0.0,E
173,Groundwater: entering the country (total),4177,1997,0.0,E
