country,country_id,variable_name,variable_id,year,value,symbol,md,ref
Albania,8,Total cultivated area drained,4300,1992,276.1,I,,0
Albania,8,Total cultivated area drained,4300,1997,276.1,I,,0
Albania,8,Total cultivated area drained,4300,2002,276.1,I,,0
Albania,8,Total cultivated area drained,4300,2007,276.1,I,,0
Albania,8,Total cultivated area drained,4300,2012,276.1,I,,0
Albania,8,Total cultivated area drained,4300,2017,276.1,I,,0
Albania,8,Total cultivated area drained,4300,2018,276.1,I,,0
Albania,8,Percent of total cultivated area drained,4305,1992,39.2745377,E,,0
Albania,8,Percent of total cultivated area drained,4305,1997,39.44285714,E,,0
Albania,8,Percent of total cultivated area drained,4305,2002,39.49928469,E,,0
Albania,8,Percent of total cultivated area drained,4305,2007,39.55587393,E,,0
Albania,8,Percent of total cultivated area drained,4305,2012,39.66954023,E,,0
Albania,8,Percent of total cultivated area drained,4305,2017,39.95080307,E,,0
Albania,8,Percent of total cultivated area drained,4305,2018,39.66954023,E,,0
Algeria,12,Area equipped for irrigation drained,4303,2002,61.06,I,,0
Algeria,12,Area equipped for irrigation drained,4303,2007,61.06,I,,0
Algeria,12,Area equipped for irrigation drained,4303,2012,61.06,I,,0
Algeria,12,Area equipped for irrigation drained,4303,2017,61.06,I,,0
Algeria,12,Area equipped for irrigation drained,4303,2018,61.06,I,,0
Algeria,12,Non-irrigated cultivated area drained,4304,2002,0,I,,0
Algeria,12,Non-irrigated cultivated area drained,4304,2007,0,I,,0
Algeria,12,Non-irrigated cultivated area drained,4304,2012,0,I,,0
Algeria,12,Non-irrigated cultivated area drained,4304,2017,0,I,,0
Algeria,12,Non-irrigated cultivated area drained,4304,2018,0,I,,0
Algeria,12,Total cultivated area drained,4300,2002,61.06,I,,0
Algeria,12,Total cultivated area drained,4300,2007,61.06,I,,0
Algeria,12,Total cultivated area drained,4300,2012,61.06,I,,0
Algeria,12,Total cultivated area drained,4300,2017,61.06,I,,0
Algeria,12,Total cultivated area drained,4300,2018,61.06,I,,0
Algeria,12,Percent of area equipped for irrigation drained,4446,2002,9.760007307,E,,0
Algeria,12,Percent of area equipped for irrigation drained,4446,2007,6.736274734,E,,0
Algeria,12,Percent of area equipped for irrigation drained,4446,2012,4.964631271,E,,0
Algeria,12,Percent of area equipped for irrigation drained,4446,2017,4.473260073,E,,0
Algeria,12,Percent of area equipped for irrigation drained,4446,2018,4.473260073,E,,0
Algeria,12,Percent of total cultivated area drained,4305,2002,0.744089691,E,,0
Algeria,12,Percent of total cultivated area drained,4305,2007,0.727771156,E,,0
Algeria,12,Percent of total cultivated area drained,4305,2012,0.724274954,E,,0
Algeria,12,Percent of total cultivated area drained,4305,2017,0.719756373,E,,0
Algeria,12,Percent of total cultivated area drained,4305,2018,0.716917672,E,,0
Antigua and Barbuda,28,Total cultivated area drained,4300,1997,0.808,,,4951
Antigua and Barbuda,28,Total cultivated area drained,4300,2002,0.808,I,,0
Antigua and Barbuda,28,Total cultivated area drained,4300,2007,0.808,I,,0
Antigua and Barbuda,28,Total cultivated area drained,4300,2012,0.808,I,,0
Antigua and Barbuda,28,Total cultivated area drained,4300,2017,0.808,I,,0
Antigua and Barbuda,28,Total cultivated area drained,4300,2018,0.808,I,,0
Antigua and Barbuda,28,Percent of total cultivated area drained,4305,1997,16.16,E,,0
