country,country_id,variable_name,variable_id,year,value,symbol,md,ref
Afghanistan,4,Agricultural water withdrawal,4250,1987,25.85,,,0
Afghanistan,4,Agricultural water withdrawal,4250,1992,23.19090909,I,,0
Afghanistan,4,Agricultural water withdrawal,4250,1997,20.53181818,I,,0
Afghanistan,4,Agricultural water withdrawal,4250,2002,20,I,,0
Afghanistan,4,Agricultural water withdrawal,4250,2007,20,I,,0
Afghanistan,4,Agricultural water withdrawal,4250,2012,20,I,,0
Afghanistan,4,Agricultural water withdrawal,4250,2017,20,I,,0
Afghanistan,4,Agricultural water withdrawal,4250,2018,20,I,,0
Afghanistan,4,Industrial water withdrawal,4252,1987,0,,,3307
Afghanistan,4,Industrial water withdrawal,4252,1992,0.049423077,I,,0
Afghanistan,4,Industrial water withdrawal,4252,1997,0.098846154,I,,0
Afghanistan,4,Industrial water withdrawal,4252,2002,0.1449,I,,0
Afghanistan,4,Industrial water withdrawal,4252,2007,0.1695,I,,0
Afghanistan,4,Industrial water withdrawal,4252,2012,0.1695,I,,0
Afghanistan,4,Industrial water withdrawal,4252,2017,0.1695,I,,0
Afghanistan,4,Industrial water withdrawal,4252,2018,0.1695,I,,0
Afghanistan,4,Municipal water withdrawal,4251,1987,0.2611,,,3307
Afghanistan,4,Municipal water withdrawal,4251,1992,0.219984615,I,,0
Afghanistan,4,Municipal water withdrawal,4251,1997,0.178869231,I,,0
Afghanistan,4,Municipal water withdrawal,4251,2002,0.17388,I,,0
Afghanistan,4,Municipal water withdrawal,4251,2007,0.2034,I,,0
Afghanistan,4,Municipal water withdrawal,4251,2012,0.2034,I,,0
Afghanistan,4,Municipal water withdrawal,4251,2017,0.2034,I,,0
Afghanistan,4,Municipal water withdrawal,4251,2018,0.2034,I,,0
Afghanistan,4,Total water withdrawal,4253,1977,13.26851667,I,,0
Afghanistan,4,Total water withdrawal,4253,1982,19.68980833,I,,0
Afghanistan,4,Total water withdrawal,4253,1987,26.1111,E,,0
Afghanistan,4,Total water withdrawal,4253,1992,23.46031678,E,,0
Afghanistan,4,Total water withdrawal,4253,1997,20.80953357,E,,0
Afghanistan,4,Total water withdrawal,4253,2002,20.31878,E,,0
Afghanistan,4,Total water withdrawal,4253,2007,20.3729,E,,0
Afghanistan,4,Total water withdrawal,4253,2012,20.3729,E,,0
Afghanistan,4,Total water withdrawal,4253,2017,20.3729,E,,0
Afghanistan,4,Total water withdrawal,4253,2018,20.3729,E,,0
Afghanistan,4,Irrigation water requirement,4260,2012,10.9,I,,0
Afghanistan,4,Irrigation water requirement,4260,2017,10.9,I,,0
Afghanistan,4,Irrigation water requirement,4260,2018,10.9,I,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,1987,99.00004213,E,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,1992,98.85164512,E,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,1997,98.66544157,E,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,2002,98.43110659,E,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,2007,98.1696273,E,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,2012,98.1696273,E,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,2017,98.1696273,E,,0
Afghanistan,4,Agricultural water withdrawal as percent of total water withdrawal,4254,2018,98.1696273,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,1987,0,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,1992,0.210666707,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,1997,0.475004178,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,2002,0.713133367,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,2007,0.831987591,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,2012,0.831987591,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,2017,0.831987591,E,,0
Afghanistan,4,Industrial water withdrawal as percent of total water withdrawal,4256,2018,0.831987591,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,1987,0.999957872,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,1992,0.937688171,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,1997,0.859554253,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,2002,0.855760041,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,2007,0.99838511,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,2012,0.99838511,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,2017,0.99838511,E,,0
Afghanistan,4,Municipal water withdrawal as percent of total withdrawal,4255,2018,0.99838511,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,1977,1007.380488,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,1982,1528.411841,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,1987,2250.077427,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,1992,1619.567311,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,1997,1075.032191,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,2002,899.0304313,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,2007,751.7526591,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,2012,653.7869188,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,2017,561.2970182,E,,0
Afghanistan,4,Total water withdrawal per capita,4257,2018,548.0722936,E,,0
Afghanistan,4,Environmental Flow Requirements,4549,1962,,"[1]",,
Afghanistan,4,Environmental Flow Requirements,4549,1967,,"[2]",,
Afghanistan,4,Environmental Flow Requirements,4549,1972,,"[3]",,
Afghanistan,4,Environmental Flow Requirements,4549,1977,,"[4]",,
Afghanistan,4,Environmental Flow Requirements,4549,1982,,"[5]",,
Afghanistan,4,Environmental Flow Requirements,4549,1987,,"[6]",,
Afghanistan,4,Environmental Flow Requirements,4549,1992,,"[7]",,
Afghanistan,4,Environmental Flow Requirements,4549,1997,,"[8]",,
Afghanistan,4,Environmental Flow Requirements,4549,2002,,"[9]",,
Afghanistan,4,Environmental Flow Requirements,4549,2007,,"[10]",,
Afghanistan,4,Environmental Flow Requirements,4549,2012,,"[11]",,
Afghanistan,4,Environmental Flow Requirements,4549,2017,,"[12]",,
Albania,8,Agricultural water withdrawal,4250,1992,0.868,I,,0
Albania,8,Agricultural water withdrawal,4250,1997,0.826,I,,0
Albania,8,Agricultural water withdrawal,4250,2002,0.8792,I,,0
Albania,8,Agricultural water withdrawal,4250,2007,0.5312,I,,0
Albania,8,Agricultural water withdrawal,4250,2012,0.5992,I,,0
Albania,8,Agricultural water withdrawal,4250,2016,0.638,,,6909
Albania,8,Industrial water withdrawal,4252,1992,0.12548,I,,0
Albania,8,Industrial water withdrawal,4252,1997,0.18918,I,,0
Albania,8,Industrial water withdrawal,4252,2002,0.22916,I,,0
Albania,8,Industrial water withdrawal,4252,2007,0.2115,I,,0
Albania,8,Industrial water withdrawal,4252,2012,0.16075,I,,0
Albania,8,Industrial water withdrawal,4252,2016,0.12015,I,,0
Albania,8,Municipal water withdrawal,4251,1992,0.19008,I,,0
Albania,8,Municipal water withdrawal,4251,1997,0.41528,I,,0
Albania,8,Municipal water withdrawal,4251,2002,0.55476,I,,0
Albania,8,Municipal water withdrawal,4251,2007,0.50504,I,,0
Albania,8,Municipal water withdrawal,4251,2012,0.36439,I,,0
Albania,8,Municipal water withdrawal,4251,2017,0.283,,,6909
Albania,8,Total water withdrawal,4253,1992,1.18356,E,,0
Albania,8,Total water withdrawal,4253,1997,1.43046,E,,0
Albania,8,Total water withdrawal,4253,2002,1.66312,E,,0
Albania,8,Total water withdrawal,4253,2007,1.24774,E,,0
Albania,8,Total water withdrawal,4253,2012,1.12434,E,,0
Albania,8,Total water withdrawal,4253,2017,1.092,E,,0
Albania,8,Irrigation water withdrawal,4475,2007,0.522088889,I,,0
Albania,8,Irrigation water withdrawal,4475,2012,0.544533333,I,,0
Albania,8,Irrigation water withdrawal,4475,2015,0.558,,,6909
Albania,8,Irrigation water requirement,4260,2007,0.322,I,,0
Albania,8,Irrigation water requirement,4260,2012,0.322,I,,0
Albania,8,Irrigation water requirement,4260,2017,0.322,I,,0
Albania,8,Irrigation water requirement,4260,2018,0.322,I,,0
Albania,8,Agricultural water withdrawal as percent of total water withdrawal,4254,1992,73.33806482,E,,0
Albania,8,Agricultural water withdrawal as percent of total water withdrawal,4254,1997,57.74366288,E,,0
Albania,8,Agricultural water withdrawal as percent of total water withdrawal,4254,2002,52.86449565,E,,0
Albania,8,Agricultural water withdrawal as percent of total water withdrawal,4254,2007,42.57297193,E,,0
Albania,8,Agricultural water withdrawal as percent of total water withdrawal,4254,2012,53.29348774,E,,0
Albania,8,Agricultural water withdrawal as percent of total water withdrawal,4254,2017,64.01098901,E,,0
Albania,8,Agricultural water withdrawal as percent of total water withdrawal,4254,2018,68.16283925,E,,0
Albania,8,Industrial water withdrawal as percent of total water withdrawal,4256,1992,10.60191287,E,,0
Albania,8,Industrial water withdrawal as percent of total water withdrawal,4256,1997,13.2251164,E,,0
Albania,8,Industrial water withdrawal as percent of total water withdrawal,4256,2002,13.77892155,E,,0
Albania,8,Industrial water withdrawal as percent of total water withdrawal,4256,2007,16.95064677,E,,0
Albania,8,Industrial water withdrawal as percent of total water withdrawal,4256,2012,14.29727662,E,,0
Albania,8,Industrial water withdrawal as percent of total water withdrawal,4256,2017,10.07326007,E,,0
Albania,8,Industrial water withdrawal as percent of total water withdrawal,4256,2018,10.22964509,E,,0
Albania,8,Municipal water withdrawal as percent of total withdrawal,4255,1992,16.06002231,E,,0
Albania,8,Municipal water withdrawal as percent of total withdrawal,4255,1997,29.03122073,E,,0
Albania,8,Municipal water withdrawal as percent of total withdrawal,4255,2002,33.35658281,E,,0
Albania,8,Municipal water withdrawal as percent of total withdrawal,4255,2007,40.4763813,E,,0
Albania,8,Municipal water withdrawal as percent of total withdrawal,4255,2012,32.40923564,E,,0
Albania,8,Municipal water withdrawal as percent of total withdrawal,4255,2017,25.91575092,E,,0
Albania,8,Municipal water withdrawal as percent of total withdrawal,4255,2018,21.60751566,E,,0
Albania,8,Total water withdrawal per capita,4257,1992,364.6338781,E,,0
Albania,8,Total water withdrawal per capita,4257,1997,461.4756277,E,,0
Albania,8,Total water withdrawal per capita,4257,2002,531.9963265,E,,0
Albania,8,Total water withdrawal per capita,4257,2007,411.2527431,E,,0
Albania,8,Total water withdrawal per capita,4257,2012,385.8280578,E,,0
Albania,8,Total water withdrawal per capita,4257,2017,378.61859,E,,0
Albania,8,Total water withdrawal per capita,4257,2018,332.3227207,E,,0
Albania,8,Environmental Flow Requirements,4549,1962,,"[13]",,
Albania,8,Environmental Flow Requirements,4549,1967,,"[14]",,
Albania,8,Environmental Flow Requirements,4549,1972,,"[15]",,
Albania,8,Environmental Flow Requirements,4549,1977,,"[16]",,
Albania,8,Environmental Flow Requirements,4549,1982,,"[17]",,
Albania,8,Environmental Flow Requirements,4549,1987,,"[18]",,
Albania,8,Environmental Flow Requirements,4549,1992,,"[19]",,
Albania,8,Environmental Flow Requirements,4549,1997,,"[20]",,
Albania,8,Environmental Flow Requirements,4549,2002,,"[21]",,
Albania,8,Environmental Flow Requirements,4549,2007,,"[22]",,
Albania,8,Environmental Flow Requirements,4549,2012,,"[23]",,
Albania,8,Environmental Flow Requirements,4549,2017,,"[24]",,
Algeria,12,Agricultural water withdrawal,4250,1982,2.368,I,,0
Algeria,12,Agricultural water withdrawal,4250,1987,2.634,I,,0
Algeria,12,Agricultural water withdrawal,4250,1992,2.845818182,I,,0
Algeria,12,Agricultural water withdrawal,4250,1997,3.210363636,I,,0
Algeria,12,Agricultural water withdrawal,4250,2002,3.637272727,I,,0
Algeria,12,Agricultural water withdrawal,4250,2007,4.313636364,I,,0
Algeria,12,Agricultural water withdrawal,4250,2012,4.99,E,"[25]",6557
Algeria,12,Agricultural water withdrawal,4250,2017,6.671,,,6913
Algeria,12,Agricultural water withdrawal,4250,2018,6.671,I,,0
Algeria,12,Industrial water withdrawal,4252,1982,0.128,I,,0
Algeria,12,Industrial water withdrawal,4252,1987,0.356,I,,0
Algeria,12,Industrial water withdrawal,4252,1992,0.644,I,,0
Algeria,12,Industrial water withdrawal,4252,1997,0.554,I,,0
Algeria,12,Industrial water withdrawal,4252,2002,0.485833333,I,,0
Algeria,12,Industrial water withdrawal,4252,2007,0.450416667,I,,0
Algeria,12,Industrial water withdrawal,4252,2012,0.415,E,"[26]",6557
Algeria,12,Industrial water withdrawal,4252,2017,0.191,,,6915
Algeria,12,Industrial water withdrawal,4252,2018,0.191,I,,0
Algeria,12,Municipal water withdrawal,4251,1982,0.704,I,,0
Algeria,12,Municipal water withdrawal,4251,1987,0.91,I,,0
Algeria,12,Municipal water withdrawal,4251,1992,1.2402,I,,0
Algeria,12,Municipal water withdrawal,4251,1997,1.5407,I,,0
Algeria,12,Municipal water withdrawal,4251,2002,1.9375,I,,0
Algeria,12,Municipal water withdrawal,4251,2007,2.47875,I,,0
Algeria,12,Municipal water withdrawal,4251,2012,3.02,E,"[27]",6557
Algeria,12,Municipal water withdrawal,4251,2017,3.6,,,6914
Algeria,12,Municipal water withdrawal,4251,2018,3.6,I,,0
Algeria,12,Total water withdrawal,4253,1972,2.2,I,,0
Algeria,12,Total water withdrawal,4253,1977,2.7,I,,0
Algeria,12,Total water withdrawal,4253,1982,3.2,I,,0
Algeria,12,Total water withdrawal,4253,1987,3.9,I,,0
Algeria,12,Total water withdrawal,4253,1992,4.730018182,E,,0
Algeria,12,Total water withdrawal,4253,1997,5.305063636,E,,0
Algeria,12,Total water withdrawal,4253,2002,6.060606061,E,,0
Algeria,12,Total water withdrawal,4253,2007,7.24280303,E,,0
Algeria,12,Total water withdrawal,4253,2012,8.425,E,,0
Algeria,12,Total water withdrawal,4253,2017,10.462,E,,0
Algeria,12,Total water withdrawal,4253,2018,10.462,I,,0
Algeria,12,Irrigation water withdrawal,4475,2002,3.502,I,,0
Algeria,12,Irrigation water withdrawal,4475,2007,3.502,I,,0
Algeria,12,Irrigation water withdrawal,4475,2012,3.502,I,,0
Algeria,12,Irrigation water withdrawal,4475,2017,3.502,I,,0
Algeria,12,Irrigation water withdrawal,4475,2018,3.502,I,,0
Algeria,12,Irrigation water requirement,4260,2002,2.511,I,,0
Algeria,12,Irrigation water requirement,4260,2007,2.511,I,,0
Algeria,12,Irrigation water requirement,4260,2012,2.511,I,,0
Algeria,12,Irrigation water requirement,4260,2017,2.511,I,,0
Algeria,12,Irrigation water requirement,4260,2018,2.511,I,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,1982,74,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,1987,67.53846154,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,1992,60.16505799,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,1997,60.5150825,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,2002,60.015,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,2007,59.55755452,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,2012,59.22848665,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,2017,63.76409864,E,,0
Algeria,12,Agricultural water withdrawal as percent of total water withdrawal,4254,2018,63.76409864,I,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,1982,4,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,1987,9.128205128,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,1992,13.61516965,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,1997,10.44285305,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,2002,8.01625,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,2007,6.218817008,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,2012,4.925816024,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,2017,1.825654751,E,,0
Algeria,12,Industrial water withdrawal as percent of total water withdrawal,4256,2018,1.825654751,I,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,1982,22,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,1987,23.33333333,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,1992,26.21977236,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,1997,29.04206444,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,2002,31.96875,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,2007,34.22362847,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,2012,35.84569733,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,2017,34.41024661,E,,0
Algeria,12,Municipal water withdrawal as percent of total withdrawal,4255,2018,34.41024661,I,,0
Algeria,12,Total water withdrawal per capita,4257,1972,143.9226377,E,,0
Algeria,12,Total water withdrawal per capita,4257,1977,153.5582518,E,,0
Algeria,12,Total water withdrawal per capita,4257,1982,156.4570152,E,,0
