country,year,value,symbol,lat,lon
Afghanistan,1992,49.01981801,E,33.7680065,66.2385139
Afghanistan,1997,44.24627078,E,33.7680065,66.2385139
Afghanistan,2002,44.68401123,E,33.7680065,66.2385139
Afghanistan,2007,46.59503049,E,33.7680065,66.2385139
Afghanistan,2012,42.47460783,E,33.7680065,66.2385139
Afghanistan,2017,44.57195708,E,33.7680065,66.2385139
Albania,2002,21.36789593,E,41.000028,19.9999619
Albania,2007,24.24989467,E,41.000028,19.9999619
Albania,2012,42.55525184,E,41.000028,19.9999619
Albania,2017,47.55267994,E,41.000028,19.9999619
Albania,2018,47.12634659,E,41.000028,19.9999619
Algeria,2002,12.78774974,E,28.0000272,2.9999825
Algeria,2007,18.88223374,E,28.0000272,2.9999825
Algeria,2012,23.14312638,E,28.0000272,2.9999825
Algeria,2017,19.89963757,E,28.0000272,2.9999825
Algeria,2018,19.82966645,E,28.0000272,2.9999825
Angola,1997,1.340483943,E,47.2,13.2
Angola,2002,0.828779677,E,47.2,13.2
Angola,2007,0.453909907,E,47.2,13.2
Angola,2012,0.335781183,E,47.2,13.2
Angola,2017,0.321308558,E,47.2,13.2
Angola,2018,0.321308558,E,47.2,13.2
Antigua and Barbuda,1997,4.531144019,E,17.2234721,-61.9554608
Antigua and Barbuda,2002,7.059546706,E,17.2234721,-61.9554608
Antigua and Barbuda,2007,9.531508616,E,17.2234721,-61.9554608
Antigua and Barbuda,2012,11.94889875,E,17.2234721,-61.9554608
Antigua and Barbuda,2017,12.90097772,I,17.2234721,-61.9554608
Antigua and Barbuda,2018,12.90097772,I,17.2234721,-61.9554608
Argentina,1972,6.61814835,E,-34.9964963,-64.9672817
Argentina,1977,6.880034307,E,-34.9964963,-64.9672817
Argentina,1982,6.892881375,E,-34.9964963,-64.9672817
Argentina,1987,7.19415551,E,-34.9964963,-64.9672817
Argentina,1992,7.456850689,E,-34.9964963,-64.9672817
Argentina,1997,8.9085004,E,-34.9964963,-64.9672817
Argentina,2002,7.690676174,E,-34.9964963,-64.9672817
Armenia,1997,48.67249894,E,40.7696272,44.6736646
Armenia,2002,49.56085201,E,40.7696272,44.6736646
Armenia,2007,47.93152604,E,40.7696272,44.6736646
Armenia,2012,44.24437154,E,40.7696272,44.6736646
Armenia,2017,37.57614434,E,40.7696272,44.6736646
Armenia,2018,25.64591483,E,40.7696272,44.6736646
Australia,2007,18.28402701,E,-24.7761086,134.755
Australia,2012,13.81053285,E,-24.7761086,134.755
Australia,2017,14.45363292,E,-24.7761086,134.755
Australia,2018,14.67589491,E,-24.7761086,134.755
Austria,1997,5.037431331,E,47.2,13.2
Austria,2002,4.273945297,E,47.2,13.2
Austria,2007,5.226452317,E,47.2,13.2
Austria,2012,5.30649475,E,47.2,13.2
Austria,2017,5.39777131,E,47.2,13.2
Austria,2018,5.404538442,E,47.2,13.2
Azerbaijan,1992,77.92838172,E,40.3936294,47.7872508
Azerbaijan,1997,76.40045998,E,40.3936294,47.7872508
Azerbaijan,2002,77.16894977,E,40.3936294,47.7872508
Azerbaijan,2007,77.01280674,E,40.3936294,47.7872508
Azerbaijan,2012,75.9768032,E,40.3936294,47.7872508
Azerbaijan,2017,65.68011296,E,40.3936294,47.7872508
Azerbaijan,2018,65.46827709,E,40.3936294,47.7872508
Bahamas,2012,0.022222839,E,24.7736546,-78.0000547
Bahamas,2017,0.022222839,I,24.7736546,-78.0000547
Bahamas,2018,0.022222839,I,24.7736546,-78.0000547
Bahrain,1997,81.90688591,E,44.3053476,17.5961467
Bahrain,2002,85.76349134,E,44.3053476,17.5961467
Bahrain,2007,94.8828165,E,44.3053476,17.5961467
Bahrain,2012,92.42588044,E,44.3053476,17.5961467
Bahrain,2017,92.42588044,E,44.3053476,17.5961467
Bahrain,2018,92.42588044,E,44.3053476,17.5961467
Bangladesh,1982,26.2747758,E,23.5031022,90.00386523825051
Bangladesh,1987,32.19911737,E,23.5031022,90.00386523825051
Bangladesh,1992,45.62038839,E,23.5031022,90.00386523825051
Bangladesh,1997,55.1938649,E,23.5031022,90.00386523825051
Bangladesh,2002,65.8535221,E,23.5031022,90.00386523825051
Bangladesh,2007,76.01254673,E,23.5031022,90.00386523825051
Bangladesh,2012,78.78474905,E,23.5031022,90.00386523825051
Bangladesh,2017,78.34468089,E,23.5031022,90.00386523825051
Bangladesh,2018,78.24750434,E,23.5031022,90.00386523825051
Barbados,2007,53.01295833,E,13.1500331,-59.5250305
Barbados,2012,63.45650865,E,13.1500331,-59.5250305
Barbados,2017,79.02429012,E,13.1500331,-59.5250305
Barbados,2018,79.02429012,E,13.1500331,-59.5250305
Belarus,2012,0.803911495,E,53.4250605,27.6971358
Belarus,2017,0.664696929,E,53.4250605,27.6971358
Belarus,2018,0.66370998,E,53.4250605,27.6971358
Belgium,2007,1.168438914,E,50.6402809,4.6667145
Belgium,2012,1.221868487,E,50.6402809,4.6667145
Belgium,2017,1.173754214,E,50.6402809,4.6667145
Belgium,2018,1.153711386,E,50.6402809,4.6667145
Belize,1997,5.316243746,E,16.8259793,-88.7600927
Belize,2002,5.681585641,E,16.8259793,-88.7600927
Belize,2007,6.021690803,E,16.8259793,-88.7600927
Belize,2012,5.59447034,E,16.8259793,-88.7600927
Belize,2017,5.056369514,E,16.8259793,-88.7600927
Belize,2018,5.056369514,E,16.8259793,-88.7600927
Benin,1997,0.71325419,E,9.5293472,2.2584408
Benin,2002,0.460797402,E,9.5293472,2.2584408
Benin,2007,1.037208588,E,9.5293472,2.2584408
Benin,2012,0.946447315,E,9.5293472,2.2584408
Benin,2017,0.890913878,E,9.5293472,2.2584408
Benin,2018,0.890913878,E,9.5293472,2.2584408
Bhutan,1997,26.17167566,E,27.549511,90.5119273
Bhutan,2002,34.53558541,E,27.549511,90.5119273
Bhutan,2007,30.5155182,E,27.549511,90.5119273
Bhutan,2012,40.20793295,E,27.549511,90.5119273
Bhutan,2017,44.29225364,E,27.549511,90.5119273
Bhutan,2018,44.29225364,E,27.549511,90.5119273
Bolivia (Plurinational State of),2012,11.40355037,E,-17.0568696,-64.9912286
Bolivia (Plurinational State of),2017,11.69328982,E,-17.0568696,-64.9912286
Bolivia (Plurinational State of),2018,11.13503553,E,-17.0568696,-64.9912286
Bosnia and Herzegovina,2002,0.000533,E,44.3053476,17.5961467
Bosnia and Herzegovina,2007,0.000533,E,44.3053476,17.5961467
Bosnia and Herzegovina,2012,0.000533,E,44.3053476,17.5961467
Bosnia and Herzegovina,2017,0.000533,E,44.3053476,17.5961467
Bosnia and Herzegovina,2018,0.000533,E,44.3053476,17.5961467
Botswana,1992,0.7342549,E,-23.1681782,24.5928742
Botswana,1997,0.610622159,E,-23.1681782,24.5928742
Botswana,2002,0.699872944,E,-23.1681782,24.5928742
Botswana,2007,1.3595735,E,-23.1681782,24.5928742
Botswana,2012,1.145015088,E,-23.1681782,24.5928742
Botswana,2017,1.907356948,E,-23.1681782,24.5928742
Botswana,2018,1.907356948,E,-23.1681782,24.5928742
Brazil,1992,9.815824696,E,-10.3333333,-53.2
Brazil,1997,11.80569385,E,-10.3333333,-53.2
Brazil,2002,12.36403167,E,-10.3333333,-53.2
Brazil,2007,15.59534091,E,-10.3333333,-53.2
Brazil,2012,18.08780749,E,-10.3333333,-53.2
Brazil,2017,20.21945843,E,-10.3333333,-53.2
Brazil,2018,21.93552747,E,-10.3333333,-53.2
Brunei Darussalam,1997,26.23192682,E,4.4137155,114.5653908
Brunei Darussalam,2002,22.85934688,E,4.4137155,114.5653908
Brunei Darussalam,2007,20.25518341,E,4.4137155,114.5653908
Brunei Darussalam,2012,16.49656708,E,4.4137155,114.5653908
Bulgaria,1997,1.678207384,E,42.6073975,25.4856617
Bulgaria,2002,1.522158718,E,42.6073975,25.4856617
Bulgaria,2007,3.877897619,E,42.6073975,25.4856617
Bulgaria,2012,3.656147518,E,42.6073975,25.4856617
